id,status,home_score,away_score,home_team_code,away_team_code,kickoff_utc,events,home_team_name,home_team_emoji,away_team_name,away_team_emoji,stage,group_or_label,venue_name,venue_city,venue_country
78_1223975,Finished,2,3,163,168,2026-08-23T18:30:00+00:00,W10=,Borussia Mönchengladbach,🇩🇪,Bayer Leverkusen,🇩🇪,Bundesliga,Regular Season - 1,BORUSSIA-PARK,Mönchengladbach,Allemagne
78_1223979,Finished,3,1,160,172,2026-08-24T13:30:00+00:00,W10=,SC Freiburg,🇩🇪,VfB Stuttgart,🇩🇪,Bundesliga,Regular Season - 1,Europa-Park Stadion,Freiburg im Breisgau,Allemagne
78_1223982,Finished,1,1,164,182,2026-08-24T13:30:00+00:00,W10=,FSV Mainz 05,🇩🇪,Union Berlin,🇩🇪,Bundesliga,Regular Season - 1,MEWA ARENA,Mainz,Allemagne
78_1223978,Finished,3,2,167,191,2026-08-24T13:30:00+00:00,W10=,1899 Hoffenheim,🇩🇪,Holstein Kiel,🇩🇪,Bundesliga,Regular Season - 1,PreZero Arena,Sinsheim,Allemagne
78_1223980,Finished,2,2,170,162,2026-08-24T13:30:00+00:00,W10=,FC Augsburg,🇩🇪,Werder Bremen,🇩🇪,Bundesliga,Regular Season - 1,WWK Arena,Augsburg,Allemagne
78_1223976,Finished,1,0,173,176,2026-08-24T13:30:00+00:00,W10=,RB Leipzig,🇩🇪,VfL Bochum,🇩🇪,Bundesliga,Regular Season - 1,Red Bull Arena,Leipzig,Allemagne
78_1223977,Finished,2,0,165,169,2026-08-24T16:30:00+00:00,W10=,Borussia Dortmund,🟡,Eintracht Frankfurt,🇩🇪,Bundesliga,Regular Season - 1,SIGNAL IDUNA PARK,Dortmund,Allemagne
78_1223981,Finished,2,3,161,157,2026-08-25T13:30:00+00:00,W10=,VfL Wolfsburg,🇩🇪,Bayern München,🇩🇪,Bundesliga,Regular Season - 1,Volkswagen Arena,Wolfsburg,Allemagne
78_1223983,Finished,0,2,186,180,2026-08-25T15:30:00+00:00,W10=,FC St. Pauli,🇩🇪,1. FC Heidenheim,🇩🇪,Bundesliga,Regular Season - 1,Millerntor-Stadion,Hamburg,Allemagne
78_1223990,Finished,1,0,182,186,2026-08-30T18:30:00+00:00,W10=,Union Berlin,🇩🇪,FC St. Pauli,🇩🇪,Bundesliga,Regular Season - 2,Stadion An der Alten Försterei,Berlin,Allemagne
78_1223989,Finished,0,0,162,165,2026-08-31T13:30:00+00:00,W10=,Werder Bremen,🇩🇪,Borussia Dortmund,🟡,Bundesliga,Regular Season - 2,Weserstadion,Bremen,Allemagne
78_1223987,Finished,3,1,169,167,2026-08-31T13:30:00+00:00,W10=,Eintracht Frankfurt,🇩🇪,1899 Hoffenheim,🇩🇪,Bundesliga,Regular Season - 2,Deutsche Bank Park,Frankfurt am Main,Allemagne
78_1223985,Finished,3,3,172,164,2026-08-31T13:30:00+00:00,W10=,VfB Stuttgart,🇩🇪,FSV Mainz 05,🇩🇪,Bundesliga,Regular Season - 2,MHPArena,Stuttgart,Allemagne
78_1223991,Finished,0,2,176,163,2026-08-31T13:30:00+00:00,W10=,VfL Bochum,🇩🇪,Borussia Mönchengladbach,🇩🇪,Bundesliga,Regular Season - 2,Vonovia Ruhrstadion,Bochum,Allemagne
78_1223992,Finished,0,2,191,161,2026-08-31T13:30:00+00:00,W10=,Holstein Kiel,🇩🇪,VfL Wolfsburg,🇩🇪,Bundesliga,Regular Season - 2,Holstein-Stadion,Kiel,Allemagne
78_1223984,Finished,2,3,168,173,2026-08-31T16:30:00+00:00,W10=,Bayer Leverkusen,🇩🇪,RB Leipzig,🇩🇪,Bundesliga,Regular Season - 2,BayArena,Leverkusen,Allemagne
78_1223988,Finished,4,0,180,170,2026-09-01T13:30:00+00:00,W10=,1. FC Heidenheim,🇩🇪,FC Augsburg,🇩🇪,Bundesliga,Regular Season - 2,Voith-Arena,Heidenheim an der Brenz,Allemagne
78_1223986,Finished,2,0,157,160,2026-09-01T15:30:00+00:00,W10=,Bayern München,🇩🇪,SC Freiburg,🇩🇪,Bundesliga,Regular Season - 2,Allianz Arena,München,Allemagne
78_1223994,Finished,4,2,165,180,2026-09-13T18:30:00+00:00,W10=,Borussia Dortmund,🟡,1. FC Heidenheim,🇩🇪,Bundesliga,Regular Season - 3,SIGNAL IDUNA PARK,Dortmund,Allemagne
78_1223996,Finished,2,1,160,176,2026-09-14T13:30:00+00:00,W10=,SC Freiburg,🇩🇪,VfL Bochum,🇩🇪,Bundesliga,Regular Season - 3,Europa-Park Stadion,Freiburg im Breisgau,Allemagne
78_1223998,Finished,1,2,161,169,2026-09-14T13:30:00+00:00,W10=,VfL Wolfsburg,🇩🇪,Eintracht Frankfurt,🇩🇪,Bundesliga,Regular Season - 3,Volkswagen Arena,Wolfsburg,Allemagne
78_1224000,Finished,1,3,163,172,2026-09-14T13:30:00+00:00,W10=,Borussia Mönchengladbach,🇩🇪,VfB Stuttgart,🇩🇪,Bundesliga,Regular Season - 3,BORUSSIA-PARK,Mönchengladbach,Allemagne
78_1223995,Finished,1,4,167,168,2026-09-14T13:30:00+00:00,W10=,1899 Hoffenheim,🇩🇪,Bayer Leverkusen,🇩🇪,Bundesliga,Regular Season - 3,PreZero Arena,Sinsheim,Allemagne
78_1223993,Finished,0,0,173,182,2026-09-14T13:30:00+00:00,W10=,RB Leipzig,🇩🇪,Union Berlin,🇩🇪,Bundesliga,Regular Season - 3,Red Bull Arena,Leipzig,Allemagne
78_1224001,Finished,1,6,191,157,2026-09-14T16:30:00+00:00,W10=,Holstein Kiel,🇩🇪,Bayern München,🇩🇪,Bundesliga,Regular Season - 3,Holstein-Stadion,Kiel,Allemagne
78_1223997,Finished,3,1,170,186,2026-09-15T13:30:00+00:00,W10=,FC Augsburg,🇩🇪,FC St. Pauli,🇩🇪,Bundesliga,Regular Season - 3,WWK Arena,Augsburg,Allemagne
78_1223999,Finished,1,2,164,162,2026-09-15T15:30:00+00:00,W10=,FSV Mainz 05,🇩🇪,Werder Bremen,🇩🇪,Bundesliga,Regular Season - 3,MEWA ARENA,Mainz,Allemagne
78_1224007,Finished,2,3,170,164,2026-09-20T18:30:00+00:00,W10=,FC Augsburg,🇩🇪,FSV Mainz 05,🇩🇪,Bundesliga,Regular Season - 4,WWK Arena,Augsburg,Allemagne
78_1224006,Finished,0,5,162,157,2026-09-21T13:30:00+00:00,W10=,Werder Bremen,🇩🇪,Bayern München,🇩🇪,Bundesliga,Regular Season - 4,Weserstadion,Bremen,Allemagne
78_1224009,Finished,2,2,176,191,2026-09-21T13:30:00+00:00,W10=,VfL Bochum,🇩🇪,Holstein Kiel,🇩🇪,Bundesliga,Regular Season - 4,Vonovia Ruhrstadion,Bochum,Allemagne
78_1224005,Finished,0,3,180,160,2026-09-21T13:30:00+00:00,W10=,1. FC Heidenheim,🇩🇪,SC Freiburg,🇩🇪,Bundesliga,Regular Season - 4,Voith-Arena,Heidenheim an der Brenz,Allemagne
78_1224008,Finished,2,1,182,167,2026-09-21T13:30:00+00:00,W10=,Union Berlin,🇩🇪,1899 Hoffenheim,🇩🇪,Bundesliga,Regular Season - 4,Stadion An der Alten Försterei,Berlin,Allemagne
78_1224004,Finished,2,0,169,163,2026-09-21T16:30:00+00:00,W10=,Eintracht Frankfurt,🇩🇪,Borussia Mönchengladbach,🇩🇪,Bundesliga,Regular Season - 4,Deutsche Bank Park,Frankfurt am Main,Allemagne
78_1224002,Finished,4,3,168,161,2026-09-22T13:30:00+00:00,W10=,Bayer Leverkusen,🇩🇪,VfL Wolfsburg,🇩🇪,Bundesliga,Regular Season - 4,BayArena,Leverkusen,Allemagne
78_1224003,Finished,5,1,172,165,2026-09-22T15:30:00+00:00,W10=,VfB Stuttgart,🇩🇪,Borussia Dortmund,🟡,Bundesliga,Regular Season - 4,MHPArena,Stuttgart,Allemagne
78_1224010,Finished,0,0,186,173,2026-09-22T17:30:00+00:00,W10=,FC St. Pauli,🇩🇪,RB Leipzig,🇩🇪,Bundesliga,Regular Season - 4,Millerntor-Stadion,Hamburg,Allemagne
78_1224013,Finished,4,2,165,176,2026-09-27T18:30:00+00:00,W10=,Borussia Dortmund,🟡,VfL Bochum,🇩🇪,Bundesliga,Regular Season - 5,SIGNAL IDUNA PARK,Dortmund,Allemagne
78_1224015,Finished,0,3,160,186,2026-09-28T13:30:00+00:00,W10=,SC Freiburg,🇩🇪,FC St. Pauli,🇩🇪,Bundesliga,Regular Season - 5,Europa-Park Stadion,Freiburg im Breisgau,Allemagne
78_1224016,Finished,2,2,161,172,2026-09-28T13:30:00+00:00,W10=,VfL Wolfsburg,🇩🇪,VfB Stuttgart,🇩🇪,Bundesliga,Regular Season - 5,Volkswagen Arena,Wolfsburg,Allemagne
78_1224018,Finished,1,0,163,182,2026-09-28T13:30:00+00:00,W10=,Borussia Mönchengladbach,🇩🇪,Union Berlin,🇩🇪,Bundesliga,Regular Season - 5,BORUSSIA-PARK,Mönchengladbach,Allemagne
78_1224017,Finished,0,2,164,180,2026-09-28T13:30:00+00:00,W10=,FSV Mainz 05,🇩🇪,1. FC Heidenheim,🇩🇪,Bundesliga,Regular Season - 5,MEWA ARENA,Mainz,Allemagne
78_1224012,Finished,4,0,173,170,2026-09-28T13:30:00+00:00,W10=,RB Leipzig,🇩🇪,FC Augsburg,🇩🇪,Bundesliga,Regular Season - 5,Red Bull Arena,Leipzig,Allemagne
78_1224011,Finished,1,1,157,168,2026-09-28T16:30:00+00:00,W10=,Bayern München,🇩🇪,Bayer Leverkusen,🇩🇪,Bundesliga,Regular Season - 5,Allianz Arena,München,Allemagne
78_1224019,Finished,2,4,191,169,2026-09-29T13:30:00+00:00,W10=,Holstein Kiel,🇩🇪,Eintracht Frankfurt,🇩🇪,Bundesliga,Regular Season - 5,Holstein-Stadion,Kiel,Allemagne
78_1224014,Finished,3,4,167,162,2026-09-29T15:30:00+00:00,W10=,1899 Hoffenheim,🇩🇪,Werder Bremen,🇩🇪,Bundesliga,Regular Season - 5,PreZero Arena,Sinsheim,Allemagne
78_1224025,Finished,2,1,170,163,2026-10-04T18:30:00+00:00,W10=,FC Augsburg,🇩🇪,Borussia Mönchengladbach,🇩🇪,Bundesliga,Regular Season - 6,WWK Arena,Augsburg,Allemagne
78_1224024,Finished,0,1,162,160,2026-10-05T13:30:00+00:00,W10=,Werder Bremen,🇩🇪,SC Freiburg,🇩🇪,Bundesliga,Regular Season - 6,Weserstadion,Bremen,Allemagne
78_1224020,Finished,2,2,168,191,2026-10-05T13:30:00+00:00,W10=,Bayer Leverkusen,🇩🇪,Holstein Kiel,🇩🇪,Bundesliga,Regular Season - 6,BayArena,Leverkusen,Allemagne
78_1224027,Finished,1,3,176,161,2026-10-05T13:30:00+00:00,W10=,VfL Bochum,🇩🇪,VfL Wolfsburg,🇩🇪,Bundesliga,Regular Season - 6,Vonovia Ruhrstadion,Bochum,Allemagne
78_1224026,Finished,2,1,182,165,2026-10-05T13:30:00+00:00,W10=,Union Berlin,🇩🇪,Borussia Dortmund,🟡,Bundesliga,Regular Season - 6,Stadion An der Alten Försterei,Berlin,Allemagne
78_1224028,Finished,0,3,186,164,2026-10-05T16:30:00+00:00,W10=,FC St. Pauli,🇩🇪,FSV Mainz 05,🇩🇪,Bundesliga,Regular Season - 6,Millerntor-Stadion,Hamburg,Allemagne
78_1224023,Finished,0,1,180,173,2026-10-06T13:30:00+00:00,W10=,1. FC Heidenheim,🇩🇪,RB Leipzig,🇩🇪,Bundesliga,Regular Season - 6,Voith-Arena,Heidenheim an der Brenz,Allemagne
78_1224022,Finished,3,3,169,157,2026-10-06T15:30:00+00:00,W10=,Eintracht Frankfurt,🇩🇪,Bayern München,🇩🇪,Bundesliga,Regular Season - 6,Deutsche Bank Park,Frankfurt am Main,Allemagne
78_1224021,Finished,1,1,172,167,2026-10-06T17:30:00+00:00,W10=,VfB Stuttgart,🇩🇪,1899 Hoffenheim,🇩🇪,Bundesliga,Regular Season - 6,MHPArena,Stuttgart,Allemagne
78_1224031,Finished,2,1,165,186,2026-10-18T18:30:00+00:00,W10=,Borussia Dortmund,🟡,FC St. Pauli,🇩🇪,Bundesliga,Regular Season - 7,SIGNAL IDUNA PARK,Dortmund,Allemagne
78_1224033,Finished,3,1,160,170,2026-10-19T13:30:00+00:00,W10=,SC Freiburg,🇩🇪,FC Augsburg,🇩🇪,Bundesliga,Regular Season - 7,Europa-Park Stadion,Freiburg im Breisgau,Allemagne
78_1224036,Finished,3,2,163,180,2026-10-19T13:30:00+00:00,W10=,Borussia Mönchengladbach,🇩🇪,1. FC Heidenheim,🇩🇪,Bundesliga,Regular Season - 7,BORUSSIA-PARK,Mönchengladbach,Allemagne
78_1224035,Finished,0,2,164,173,2026-10-19T13:30:00+00:00,W10=,FSV Mainz 05,🇩🇪,RB Leipzig,🇩🇪,Bundesliga,Regular Season - 7,MEWA ARENA,Mainz,Allemagne
78_1224032,Finished,3,1,167,176,2026-10-19T13:30:00+00:00,W10=,1899 Hoffenheim,🇩🇪,VfL Bochum,🇩🇪,Bundesliga,Regular Season - 7,PreZero Arena,Sinsheim,Allemagne
78_1224029,Finished,2,1,168,169,2026-10-19T13:30:00+00:00,W10=,Bayer Leverkusen,🇩🇪,Eintracht Frankfurt,🇩🇪,Bundesliga,Regular Season - 7,BayArena,Leverkusen,Allemagne
78_1224030,Finished,4,0,157,172,2026-10-19T16:30:00+00:00,W10=,Bayern München,🇩🇪,VfB Stuttgart,🇩🇪,Bundesliga,Regular Season - 7,Allianz Arena,München,Allemagne
78_1224037,Finished,0,2,191,182,2026-10-20T13:30:00+00:00,W10=,Holstein Kiel,🇩🇪,Union Berlin,🇩🇪,Bundesliga,Regular Season - 7,Holstein-Stadion,Kiel,Allemagne
78_1224034,Finished,2,4,161,162,2026-10-20T15:30:00+00:00,W10=,VfL Wolfsburg,🇩🇪,Werder Bremen,🇩🇪,Bundesliga,Regular Season - 7,Volkswagen Arena,Wolfsburg,Allemagne
78_1224043,Finished,1,1,164,163,2026-10-25T18:30:00+00:00,W10=,FSV Mainz 05,🇩🇪,Borussia Mönchengladbach,🇩🇪,Bundesliga,Regular Season - 8,MEWA ARENA,Mainz,Allemagne
78_1224042,Finished,2,1,170,165,2026-10-26T13:30:00+00:00,W10=,FC Augsburg,🇩🇪,Borussia Dortmund,🟡,Bundesliga,Regular Season - 8,WWK Arena,Augsburg,Allemagne
78_1224038,Finished,2,1,172,191,2026-10-26T13:30:00+00:00,W10=,VfB Stuttgart,🇩🇪,Holstein Kiel,🇩🇪,Bundesliga,Regular Season - 8,MHPArena,Stuttgart,Allemagne
78_1224039,Finished,3,1,173,160,2026-10-26T13:30:00+00:00,W10=,RB Leipzig,🇩🇪,SC Freiburg,🇩🇪,Bundesliga,Regular Season - 8,Red Bull Arena,Leipzig,Allemagne
78_1224046,Finished,0,0,186,161,2026-10-26T13:30:00+00:00,W10=,FC St. Pauli,🇩🇪,VfL Wolfsburg,🇩🇪,Bundesliga,Regular Season - 8,Millerntor-Stadion,Hamburg,Allemagne
78_1224041,Finished,2,2,162,168,2026-10-26T16:30:00+00:00,W10=,Werder Bremen,🇩🇪,Bayer Leverkusen,🇩🇪,Bundesliga,Regular Season - 8,Weserstadion,Bremen,Allemagne
78_1224045,Finished,0,5,176,157,2026-10-27T14:30:00+00:00,W10=,VfL Bochum,🇩🇪,Bayern München,🇩🇪,Bundesliga,Regular Season - 8,Vonovia Ruhrstadion,Bochum,Allemagne
78_1224044,Finished,1,1,182,169,2026-10-27T16:30:00+00:00,W10=,Union Berlin,🇩🇪,Eintracht Frankfurt,🇩🇪,Bundesliga,Regular Season - 8,Stadion An der Alten Försterei,Berlin,Allemagne
78_1224040,Finished,0,0,180,167,2026-10-27T18:30:00+00:00,W10=,1. FC Heidenheim,🇩🇪,1899 Hoffenheim,🇩🇪,Bundesliga,Regular Season - 8,Voith-Arena,Heidenheim an der Brenz,Allemagne
78_1224047,Finished,0,0,168,172,2026-11-01T19:30:00+00:00,W10=,Bayer Leverkusen,🇩🇪,VfB Stuttgart,🇩🇪,Bundesliga,Regular Season - 9,BayArena,Leverkusen,Allemagne
78_1224048,Finished,3,0,157,182,2026-11-02T14:30:00+00:00,W10=,Bayern München,🇩🇪,Union Berlin,🇩🇪,Bundesliga,Regular Season - 9,Allianz Arena,München,Allemagne
78_1224053,Finished,1,1,161,170,2026-11-02T14:30:00+00:00,W10=,VfL Wolfsburg,🇩🇪,FC Augsburg,🇩🇪,Bundesliga,Regular Season - 9,Volkswagen Arena,Wolfsburg,Allemagne
78_1224051,Finished,0,2,167,186,2026-11-02T14:30:00+00:00,W10=,1899 Hoffenheim,🇩🇪,FC St. Pauli,🇩🇪,Bundesliga,Regular Season - 9,PreZero Arena,Sinsheim,Allemagne
78_1224050,Finished,7,2,169,176,2026-11-02T14:30:00+00:00,W10=,Eintracht Frankfurt,🇩🇪,VfL Bochum,🇩🇪,Bundesliga,Regular Season - 9,Deutsche Bank Park,Frankfurt am Main,Allemagne
78_1224055,Finished,1,0,191,180,2026-11-02T14:30:00+00:00,W10=,Holstein Kiel,🇩🇪,1. FC Heidenheim,🇩🇪,Bundesliga,Regular Season - 9,Holstein-Stadion,Kiel,Allemagne
78_1224049,Finished,2,1,165,173,2026-11-02T17:30:00+00:00,W10=,Borussia Dortmund,🟡,RB Leipzig,🇩🇪,Bundesliga,Regular Season - 9,SIGNAL IDUNA PARK,Dortmund,Allemagne
78_1224052,Finished,0,0,160,164,2026-11-03T14:30:00+00:00,W10=,SC Freiburg,🇩🇪,FSV Mainz 05,🇩🇪,Bundesliga,Regular Season - 9,Europa-Park Stadion,Freiburg im Breisgau,Allemagne
78_1224054,Finished,4,1,163,162,2026-11-03T16:30:00+00:00,W10=,Borussia Mönchengladbach,🇩🇪,Werder Bremen,🇩🇪,Bundesliga,Regular Season - 9,BORUSSIA-PARK,Mönchengladbach,Allemagne
78_1224062,Finished,0,0,182,160,2026-11-08T19:30:00+00:00,W10=,Union Berlin,🇩🇪,SC Freiburg,🇩🇪,Bundesliga,Regular Season - 10,Stadion An der Alten Försterei,Berlin,Allemagne
78_1224059,Finished,2,1,162,191,2026-11-09T14:30:00+00:00,W10=,Werder Bremen,🇩🇪,Holstein Kiel,🇩🇪,Bundesliga,Regular Season - 10,Weserstadion,Bremen,Allemagne
78_1224061,Finished,3,1,164,165,2026-11-09T14:30:00+00:00,W10=,FSV Mainz 05,🇩🇪,Borussia Dortmund,🟡,Bundesliga,Regular Season - 10,MEWA ARENA,Mainz,Allemagne
78_1224063,Finished,1,1,176,168,2026-11-09T14:30:00+00:00,W10=,VfL Bochum,🇩🇪,Bayer Leverkusen,🇩🇪,Bundesliga,Regular Season - 10,Vonovia Ruhrstadion,Bochum,Allemagne
78_1224064,Finished,0,1,186,157,2026-11-09T14:30:00+00:00,W10=,FC St. Pauli,🇩🇪,Bayern München,🇩🇪,Bundesliga,Regular Season - 10,Millerntor-Stadion,Hamburg,Allemagne
78_1224057,Finished,0,0,173,163,2026-11-09T17:30:00+00:00,W10=,RB Leipzig,🇩🇪,Borussia Mönchengladbach,🇩🇪,Bundesliga,Regular Season - 10,Red Bull Arena,Leipzig,Allemagne
78_1224060,Finished,0,0,170,167,2026-11-10T14:30:00+00:00,W10=,FC Augsburg,🇩🇪,1899 Hoffenheim,🇩🇪,Bundesliga,Regular Season - 10,WWK Arena,Augsburg,Allemagne
78_1224056,Finished,2,3,172,169,2026-11-10T16:30:00+00:00,W10=,VfB Stuttgart,🇩🇪,Eintracht Frankfurt,🇩🇪,Bundesliga,Regular Season - 10,MHPArena,Stuttgart,Allemagne
78_1224058,Finished,1,3,180,161,2026-11-10T18:30:00+00:00,W10=,1. FC Heidenheim,🇩🇪,VfL Wolfsburg,🇩🇪,Bundesliga,Regular Season - 10,Voith-Arena,Heidenheim an der Brenz,Allemagne
78_1224067,Finished,3,0,157,170,2026-11-22T19:30:00+00:00,W10=,Bayern München,🇩🇪,FC Augsburg,🇩🇪,Bundesliga,Regular Season - 11,Allianz Arena,München,Allemagne
78_1224071,Finished,1,0,161,182,2026-11-23T14:30:00+00:00,W10=,VfL Wolfsburg,🇩🇪,Union Berlin,🇩🇪,Bundesliga,Regular Season - 11,Volkswagen Arena,Wolfsburg,Allemagne
78_1224068,Finished,4,0,165,160,2026-11-23T14:30:00+00:00,W10=,Borussia Dortmund,🟡,SC Freiburg,🇩🇪,Bundesliga,Regular Season - 11,SIGNAL IDUNA PARK,Dortmund,Allemagne
